23:24:45, уставка 50.0-57.0, текущая темп. 50.0, охл. ВЫКЛ., нагр. ВКЛ.
23:24:46, уставка 50.0-57.0, текущая темп. 50.0, охл. ВЫКЛ., нагр. ВКЛ.
23:24:47, уставка 50.0-57.0, текущая темп. 50.0, охл. ВЫКЛ., нагр. ВКЛ.
23:24:48, уставка 50.0-57.0, текущая темп. 50.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:49, уставка 50.0-57.0, текущая темп. 50.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:50, уставка 50.0-57.0, текущая темп. 50.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:51, уставка 50.0-57.0, текущая темп. 50.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:52, уставка 50.0-57.0, текущая темп. 50.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:53, уставка 50.0-57.0, текущая темп. 50.9, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:54, уставка 50.0-57.0, текущая темп. 50.9, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:55, уставка 50.0-57.0, текущая темп. 50.9, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:56, уставка 50.0-57.0, текущая темп. 51.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:57, уставка 50.0-57.0, текущая темп. 51.5, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:58, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:24:59, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:00, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:01, уставка 50.0-57.0, текущая темп. 52.6, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:02, уставка 50.0-57.0, текущая темп. 52.6, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:03, уставка 50.0-57.0, текущая темп. 52.6, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:04, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:05, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:06, уставка 50.0-57.0, текущая темп. 52.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:07, уставка 50.0-57.0, текущая темп. 51.8, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:08, уставка 50.0-57.0, текущая темп. 51.8, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:09, уставка 50.0-57.0, текущая темп. 51.8, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:10, уставка 50.0-57.0, текущая темп. 51.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:11, уставка 50.0-57.0, текущая темп. 51.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:12, уставка 50.0-57.0, текущая темп. 51.3, охл. ВЫКЛ., нагр. ВЫКЛ.
23:25:13, уставка 50.0-57.0, текущая темп. 50.6, охл. ВЫКЛ., нагр. ВКЛ.
23:25:14, уставка 50.0-57.0, текущая темп. 50.6, охл. ВЫКЛ., нагр. ВКЛ.
23:25:15, уставка 50.0-57.0, текущая темп. 50.6, охл. ВЫКЛ., нагр. ВКЛ.
